,molSIDs,XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomLAC,nAtomP,nAtomLC,nB,nBase,nAtom,nAromBond,naAromAtom,ALogP,ALogp2,AMR,nAcid,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,WPATH,WPOL,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,VAdjMat,VABC,TopoPSA,topoShape,geomShape,PetitjeanNumber,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,fragC,FMF,ECCEN,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nHBDon,nHBAcc,PPSA.1,PPSA.2,PPSA.3,PNSA.1,PNSA.2,PNSA.3,DPSA.1,DPSA.2,DPSA.3,FPSA.1,FPSA.2,FPSA.3,FNSA.1,FNSA.2,FNSA.3,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,bpol,apol
15,103163044,2.342,443.1514921,0,8,2.89,0,16,5,34,0,56,12,12,0.1559,0.02430481,108.0509,0,4,2,4,2,1,0,0,3,0,0,0,0.2573612,168,2783,51,62.549814,2.017735936,25.90451739,13.10198158,9.457459298,6.087462841,392.2010542,114.05,0.875,NA,0.466666667,0,2.4035846,1.301485633,1,16.53283009,18.11573862,3.076510161,3.83525398,1.74020216,0,1.249024766,0.53182959,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,1,0,5,0,0,8,1,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1349481,10.092,5.925925926,0.409090909,2551.09,0.838709677,778,22.06226716,14.78344217,14.18573532,11.21477785,8.872990089,6.730463414,4.141100751,2.955323283,17.48645181,10.70300881,8.826989364,5.854488398,3.972010516,2.558411401,1.404352974,0.842378298,6.444484466,9.002278688,11.99385817,2.569790514,3.12192271,3.482460618,3.067514718,0.348461713,0.982032766,0.204124145,1.553686781,0.154444386,0.248426495,0.040237711,0.288675135,0.144337567,0,0.316489755,0.643010539,0.288675135,0.176666313,0,0.153659867,0.235338633,0,0,4,8,1,3,5,0,1,2255.986101,2667.895351,3642.012115,3796.221166,3431.732528,42.08003912,45.22149889,59.03905001,63.36420538,59.36666364,0.700151477,-0.378410157,0.217570551,-0.461101396,0.543538174,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.598175,65.599825
16,103159760,2.976,442.188402,0,6,2.89,0,10,2,35,1,58,16,15,0.4136,0.17106496,113.069,0,5,3,4,2,0,0,2,3,0,0,0,0.199756483,168,2826,47,64.58618526,2.083425331,27.82070518,5.634942428,19.66398163,6.129283017,374.9026985,88.33,1,NA,0.5,0,0,0,0,16.0127709,23.45168362,0,6.304472317,0,0,0,0.333333333,0,0,0,0,2.182247272,1.95569209,0.333333333,0,0,0,0,0,0,0,0,8,0,0,6,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7755102,10.50812162,5.399449036,0.5,2914.09,0.903225806,835,21.20853153,15.19100448,13.61516758,11.68569534,10.05394335,8.02966738,5.778383531,4.497441282,18.07842995,11.24352112,8.824347101,6.365840999,4.680816942,2.971582211,1.786872701,1.16959838,4.222104405,7.06368703,9.737321137,1.848805032,2.562719772,2.890890958,1.846753339,0,0.247193875,0,1.038010545,0,0.061863581,0,0,0,0.240562612,0.500630662,0.788091771,0,0,0.173205081,0.188819717,0.225948061,0,0,2,6,1,5,6,0,0,2189.751986,2597.335051,3650.032783,3510.135405,3383.209243,42.42176979,40.27459364,58.21947519,57.32657998,54.18110126,0.74231013,-0.485497816,0.019852894,0.065696177,0.095389449,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.432589,67.107411
17,103159103,3.029,424.1414518,0,7,2.78,2,14,3,33,0,51,17,17,2.2468,5.04811024,113.9337,2,4,3,4,3,0,0,1,3,0,0,0,0.21929005,156,2808,43,61.53544845,2.051181615,26.61291296,5.14369519,18.94650026,6.044394119,362.0537965,93.01,1,NA,0.5,0,0,0,0,17.05724811,22.51560958,0,4.751930126,0,0,0.166666667,0,0,0,0,0,2.249576847,2.032530993,0.125,0,0,0,0,0,0,0,0,5,0,0,9,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16804408,11.22765432,6.515235457,0.285714286,2046.09,0.9,816,20.92407448,14.58052004,13.08778824,10.70990606,8.914312384,6.639414423,4.433964161,3.02284512,16.99549458,10.12627481,7.716013184,5.351611149,3.813997609,2.561165031,1.380459326,0.834026858,3.988073561,6.002237584,7.852186522,1.598283671,2.068177298,2.313950217,1.834994613,0,0.319035594,0,0.90205358,0,0.080982653,0,0,0,0.144337567,0.333333333,0.463373161,0,0,0.023094011,0.131652283,0.155333439,0,0,2,11,1,2,3,1,0,1974.638233,2283.196754,3061.739924,2944.071609,2676.157339,41.42176979,38.02535096,53.5825906,51.05645827,50.32960858,0.458182001,-0.234851571,0.066968071,-0.086497882,0.163687966,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.913347,61.346653
18,103076869,3.166,395.1779816,0,8,3,3,15,4,30,1,53,17,17,2.5108,6.30411664,114.6143,0,3,3,3,3,0,0,1,2,0,0,0,0.284378192,142,2475,40,56.46700399,2.016678714,20.68283716,2.549147647,15.05910723,5.906890596,360.5576832,112.38,0.888888889,NA,0.470588235,0.430674364,3.600920752,4.663238065,0,10.44942167,14.86336632,0,6.221911787,0,0,0,0,0,0,0.6359039,0.090909091,1.190550789,0.520020956,0,0,0,0,0,0,0,3,0,1,0,0,9,2,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,10.85782272,6.497500961,0.285714286,2269.07,0.75,775,20.09564736,13.43556075,12.13493788,10.00600535,7.39859553,5.48006822,3.5392721,2.540398116,17.10994396,10.05198401,7.90935488,5.212355591,3.45535476,2.175009571,1.201960313,0.715805644,4.460069513,5.781119045,7.236889942,1.886317625,2.145725352,2.342551105,1.899641542,0,0.520982943,0,1.110516232,0,0.168559621,0,0,0,0.11785113,0.336770121,0.382757008,0,0,0.079056942,0.138763606,0.139487671,0,0,4,8,2,3,1,1,0,1995.351807,2277.934415,3040.131172,2835.578707,2563.422213,36.70212358,35.33348172,49.99784732,47.68682955,46.9997245,0.431627281,-0.293079993,0.173804122,-0.204427997,0.20830447,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.188175,62.831825
19,103076853,3.076,298.1117561,0,4,2.78,0,12,2,24,0,37,17,17,3.4157,11.66700649,80.8072,0,3,3,3,3,0,0,1,2,0,0,0,0.195027532,114,1126,32,44.83932107,2.038150958,14.10956635,5.368648051,6.218222215,5.584962501,257.3686843,58.14,1,NA,0.5,0,1.443290914,1.206147548,0,8.352101988,17.75888988,0,6.628077486,0,0,0,0.125,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,7.713498623,4.110329908,0.117647059,1059.05,0.818181818,439,15.52673326,10.6690351,9.425145158,8.045231078,6.433401711,4.93195035,3.245456046,2.187054946,11.95414265,6.804202106,4.860457224,3.386592367,2.241517218,1.42262883,0.74210289,0.422443979,3.234927353,4.787926865,6.347126511,0.984634061,1.20572099,1.26125637,1.351916036,0,0.275783423,0,0.504243006,0,0.057466905,0,0,0,0.11785113,0.30274943,0.48131779,0,0,0.032274861,0.090326886,0.097366773,0,0,2,11,2,0,1,0,0,1317.037045,1535.668042,2101.63176,1965.732399,1741.720708,25.77094281,26.24278878,36.6828281,36.42977099,33.48557755,0.425635667,-0.19666752,-0.090819801,0.149694699,-0.128536418,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.497105,44.282895
20,103076549,1.341,279.1582917,0,4,2.34,0,8,3,21,0,41,5,5,1.2719,1.61772961,73.58,1,2,1,2,1,0,1,1,0,0,0,0,0.270205121,110,792,32,38.93876681,1.94693834,17.07716888,7.339153035,9.738015847,5.392317423,263.902452,75.43,0.8,NA,0.444444444,2.363938663,3.014960449,4.951214267,3.439010751,1.10520945,4.499153695,1.894848512,2.182247272,2.756044147,0.166666667,0.814325285,0,0,0,0,0,0,1.154700538,0.25,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,5.325259516,2.845041322,0.642857143,1384.06,0.5,295,15.29252874,9.070221323,9.846090655,7.568728234,5.463740845,3.413586249,2.244367687,1.402977567,12.59691479,6.697020503,6.539380405,3.865794513,2.391581909,1.121268173,0.626322729,0.377426722,6.290416945,8.636550513,10.2456312,2.723312434,3.296993852,2.916090011,3.177987903,0.406526265,1.28928233,0.283814783,2.110564514,0.302663739,0.397292109,0.092384606,0,0.144337567,0.407229279,0.712784834,1.081241621,0,0.111803399,0.252474311,0.296083672,0.317830159,0,0,2,3,0,6,1,2,0,1253.456258,1498.347364,2113.311061,1941.891426,1718.021367,23.40334801,23.35334783,36.65075363,37.34210053,33.06872351,0.494210367,-0.207911166,-0.122472808,0.204443581,-0.116482401,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.833347,44.348653
21,103075456,3.698,434.1388171,0,10,2.78,2,9,5,32,1,51,17,17,4.1863,17.52510769,111.2115,0,3,3,3,3,0,0,1,2,0,0,0,0.249413311,152,3177,40,60.39892324,2.013297441,24.45810653,2.538644194,11.71157514,6,367.7635996,108.28,0.9,NA,0.473684211,0,0,0,0,13.70084098,17.56362725,1.682799059,4.531845844,1.186022519,0,0,0,0,0,0.6359039,0,1.190550789,0,0,0,0,0,0,0,0,0,0,3,0,0,10,1,0,0,1,5,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63867188,11.74380165,8.138408304,0.238095238,1939.09,0.8,927,21.56226716,14.30868165,13.51163198,9.932885947,7.744634088,5.569274481,3.786641716,2.545181107,16.76362375,10.14940654,7.557425744,5.177196797,3.578153895,2.228879268,1.293159469,0.745767114,4.420261394,5.783452069,6.387652762,1.419526054,1.752371812,1.690139125,2.813779468,0.288675135,0.550863832,0.144337567,0.833524318,0.013498731,0.066143317,0.004499577,0,0,0.11785113,0.336770121,0.385139964,0,0,0.079056942,0.14502481,0.157424388,0,0,1,10,3,2,3,0,0,1889.714435,2147.264793,2818.453551,2546.097109,2288.096631,42.8482757,38.58029125,58.80597696,49.35008273,50.51879521,0.602032184,-0.424546712,0.20576455,-0.169289719,0.135818361,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.784347,60.735653
22,103075408,1.507,405.0994565,0,6,2.34,0,18,2,31,0,47,16,16,0.8931,0.79762761,96.6476,0,4,3,4,3,0,0,3,1,0,0,0,0.365836087,150,2257,42,57.40492353,2.05017584,29.34166904,16.79772868,9.431717192,5.95419631,323.5438011,148.2,0.875,NA,0.466666667,0.166666667,1.878107853,3.012112967,0,2.620172188,14.66876331,0,10.88791186,0,0,0.25,0.969672913,0.874181071,0,0,0,1.040041912,0,0,0,0,0,0,0,0,2,0,2,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24037461,9.42768595,4.694444444,0.388888889,1744.1,0.75,709,19.67299763,13.60521805,12.05925351,10.7301756,8.827336355,6.628144208,4.996097703,3.438398336,16.04947146,9.462266866,7.133942787,5.392686657,3.807636517,2.432450761,1.537338742,0.881039618,4.551896859,6.940718042,8.806102194,1.760074563,2.305638354,2.452390365,1.810617218,0,0.36785113,0,0.822690882,0,0.104524357,0,0,0,0.331927305,0.560028891,0.908465804,0,0,0.155024912,0.221547381,0.280204912,0,0,4,6,1,1,4,0,0,1830.251701,2178.236824,3097.780066,2785.935417,2686.620149,39.85450816,38.71276947,55.84693681,55.06391275,56.39908463,0.934158878,-0.405665836,-0.258955954,0.29223877,-0.190608146,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.354933,55.361067
23,103075016,4.647,415.129884,0,9,2.89,2,16,7,31,0,51,16,15,3.1113,9.68018769,103.2174,0,3,3,2,2,0,0,1,2,0,0,0,0.176185822,148,2359,47,58.49184655,2.016960226,23.45094912,10.94057016,9.990143999,5.95419631,361.6368866,73.14,1,NA,0.5,0.464158883,4.280862988,4.64490048,0,9.539701673,18.38510908,0,7.025170824,0,0,0.333333333,0.934275955,0.125,0,0,0,0,0.816496581,0.5,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65868887,11.0394808,5.626634958,0.285714286,1997.08,0.586206897,716,20.96589085,13.95592746,12.18751347,10.56501241,8.365905239,6.713369597,4.639588658,3.143547591,17.2712996,9.655876181,6.737922211,4.625325817,3.075772854,2.141400183,1.15705473,0.615830527,4.791786153,7.477741288,10.80888887,1.572671867,2.062800298,2.523513346,1.830011691,0,0.535857319,0,0.808479208,0,0.111893046,0,0,0,0.07856742,0.353207669,0.70207992,0,0,0.025,0.105086118,0.181618042,0,0,5,9,1,4,1,0,0,1890.522405,2214.417147,3111.735592,3225.748336,2991.199528,40.89076695,36.27377797,52.60553182,58.68067723,53.31833723,0.815263219,-0.477249856,-0.113984417,0.418859375,-0.339697359,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.498554,60.317446
24,103074982,3.237,470.1116185,0,10,2.34,3,13,7,32,0,56,11,11,2.0811,4.33097721,119.7415,0,3,2,3,2,0,0,2,1,0,0,0,0.347598301,154,2915,40,60.2294337,2.00764779,32.56151865,10.24707756,12.7233451,6,397.1670581,163.41,0.888888889,NA,0.470588235,0.375,3.788932358,3.408527031,0,6.591868577,13.77927526,0,4.110666769,0,0,0.721124785,0.206370453,0,0,0,0,1.650963624,0.50471726,0,0,0,0,0,0,0,3,0,5,0,0,4,2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63867188,11.22765432,7.535777857,0.526315789,2494.11,0.7,840,21.72540387,14.25315197,13.59093561,9.977080422,8.003470588,6.185221144,3.878481315,2.791872554,19.03574927,11.88442478,10.2682299,6.991770728,5.28200056,3.593784669,2.241095056,1.525280704,4.405948622,6.539985285,8.043777907,2.405393448,3.345553475,3.732803147,2.970303343,0.25,0.164266427,0,1.710991439,0.050999172,0.07199586,0,0,0,0.219913203,0.51304971,0.579415343,0,0,0.186159192,0.291261537,0.264943995,0,0,1,6,0,6,2,1,0,2497.036181,2870.010093,3928.405462,3478.571954,3390.129319,52.92105646,49.6510399,69.93293998,58.25229246,56.73260831,0.657855186,-0.307435952,0.018209904,-0.044684892,0.040472131,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.293382,67.084618
25,103073584,2.851,282.136828,0,4,2.89,2,13,5,23,0,39,11,10,2.1304,4.53860416,80.8318,0,3,3,1,1,0,0,1,2,0,0,0,0.175127793,116,885,34,42.66189571,2.031518843,11.51510386,5.126916865,6.388186998,5.523561956,264.8375841,49.41,0.8,NA,0.444444444,1.5,2.808637222,3.048977373,3,7.457894928,15.70933615,1.089627982,7.135937053,1.243816058,0,0.2,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,5.893877551,3.2,0.294117647,1261.04,0.571428571,332,15.19830613,9.865991962,10.15557613,7.29385578,6.965424922,5.443905783,3.86267236,3.062039034,12.43491857,7.013276914,6.370298141,3.465201523,2.737501204,1.775878853,1.081195984,0.708377729,3.652658997,7.165956433,9.920336436,1.482539614,2.356446448,2.574414695,2.727811464,0.353553391,0.358967794,0,1.729421111,0.25,0.107148321,0,0,0,0.06415003,0.373352594,0.743989601,0,0,0.02795085,0.125537931,0.204382492,0,0,2,7,3,4,0,1,0,1477.096485,1775.522871,2628.613594,2517.868753,2179.895442,23.26889867,24.49509362,38.10056261,37.07244758,36.98591939,0.369176369,-0.20967586,0.021753774,0.110671422,-0.192693,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.233726,45.726274
26,103073467,2.47,328.1059217,0,6,2.56,2,11,4,26,0,40,12,12,3.622,13.118884,81.2903,0,3,2,2,2,0,0,1,2,0,0,0,0.249644991,124,1431,37,48.77576926,2.032323719,19.83192311,13.30390404,6.528019064,5.700439718,288.5718056,81.91,0.857142857,NA,0.461538462,0,1.331529597,1.048079291,0,10.87241226,16.58427847,0,4.149560075,0,0,0.650697637,1.301485633,0.2,0,0,0,0,0,0.166666667,0,0,0,0,0,0,1,0,3,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78106509,8.589506173,4.411458333,0.235294118,1212.07,0.75,520,17.10408353,11.59655545,10.25950777,8.702664932,7.081327158,5.589184977,3.731646793,2.458579687,12.95008577,7.48745667,5.33075469,3.962518046,2.751109461,1.732189201,0.934681187,0.515502043,3.773414115,5.805680261,7.658638162,1.253292445,1.698183942,1.71275085,1.514741363,0,0.423946127,0,0.539247478,0,0.096052122,0,0,0,0.096225045,0.343013034,0.560291096,0,0,0.055901699,0.144334611,0.188068338,0,0,1,11,1,2,1,0,0,1374.339491,1609.883472,2227.954493,2128.071522,1747.831441,28.59230578,29.43211081,40.98175805,42.86703973,39.75223113,0.575373871,-0.249871758,-0.133604624,0.121561247,-0.020815588,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.517312,46.798688
27,103051294,1.392,320.1736074,0,7,2.67,3,11,4,24,0,47,6,6,0.9786,0.95765796,83.6174,0,2,1,2,1,0,0,1,1,0,0,0,0.211978747,116,1175,38,45.55391474,1.980604988,17.05458011,10.62379912,6.430780999,5.584962501,310.9474137,67.87,0.833333333,NA,0.454545455,0.774836001,5.544844011,4.491176203,1.111047614,5.139227282,10.46721197,2.476871057,3.193226288,1.919259748,0,0.2,0.586741158,0.2,0,0,0,0,0.333333333,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32638889,8.392733564,4.15879017,0.529411765,1798.06,0.565217391,402,17.03516943,10.95607411,9.542556045,8.540737642,6.393066987,4.537208233,2.947109834,1.824046587,14.14068469,7.798681957,5.796675621,4.38855149,2.95871618,1.730910806,0.883428905,0.492971392,4.906624951,7.498409182,9.496327788,2.085419925,2.875814107,2.855864879,1.787901102,0.11785113,0.711675935,0.131445856,0.919524349,0.079056942,0.238256734,0.04408828,0,0,0.102062073,0.287954585,0.497393852,0,0,0.079056942,0.182170144,0.210481109,0,0,2,6,0,3,3,1,0,1454.937619,1700.504416,2411.394895,2434.033948,2126.152306,26.81783674,26.82346153,38.42893052,43.61873293,40.53565692,0.663305082,-0.366216432,0.011215159,0.154070741,-0.291946042,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.624968,51.331032
28,103050501,2.129,354.2531952,0,7,3,2,14,5,28,2,56,12,12,1.8023,3.24828529,108.0966,0,3,2,3,2,0,0,0,3,0,0,0,0.173661101,130,1945,38,52.98302758,2.037808753,18.97835502,0,18.97835502,5.807354922,345.7685842,61.52,0.875,NA,0.466666667,0.25,4.271498849,0.704455993,0,18.3925718,13.27630983,0,2.525064636,0,0,0,0,0,0,0.365148372,0.309580875,0.333333333,1.237989848,0.793700526,0,0,0,0,0,0,2,0,8,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72704082,10.51862673,5.997283839,0.5,2714.06,0.692307692,642,18.35516038,12.69020315,10.75930037,9.094894171,7.148925489,5.657958883,3.826725533,2.785336539,15.93437411,9.568646472,6.743547248,5.12738896,3.368377828,2.168098698,1.313757263,0.796560067,3.177129199,4.555956683,5.73238082,1.586947591,1.874049415,1.76320692,1.363590092,0,0.166666667,0,0.729874292,0,0.050384088,0,0,0,0,0.25,0.334708988,0,0,0,0.094444444,0.106068629,0,0,3,6,1,10,0,0,0,1732.371326,1969.608684,2604.741867,2615.476585,2247.840811,28.15988181,30.32654706,40.01889123,40.76937667,35.9912748,0.448335055,-0.272165458,-0.137120083,0.329003733,-0.217867034,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.71621,61.80379
